date,keywords,emails
2281230,2,1235
2281230,2,2237
2281230,2,803
2281230,25,229
2281230,45,647
2281232,63,239
2281233,16,1751
2281233,19,1140
2281233,63,368
2281233,78,370
2281234,32,162
2281235,2,358
2281235,3,395
2281235,5,323
2281235,5,587
2281235,6,229
2281235,0,321
2281235,0,570
2281235,0,687
2281235,13,189
2281235,13,611
2281235,5,239
2281235,6,1797
2281235,64,304
2281235,65,386
2281235,8,447
2281236,70,236
2281236,9,480
2281237,109,256
2281240,10,1072
2281240,5,395
2281240,5,479
2281240,22,189
2281240,25,236
2281240,30,1140
2281243,19,611
2281244,84,197
2281245,2,217
2281245,0,358
2281245,0,367
2281245,2,446
2281245,35,180
2281245,4,344
2281245,40,337
2281245,45,277
2281245,5,1137
2281245,5,251
2281245,5,869
2281245,54,236
2281245,7,192
2281245,78,601
2281245,9,178
2281246,37,273
2281247,0,828
2281247,59,325
2281247,80,256
2281248,21,1044
2281248,23,255
2281248,58,1044
2281248,58,189
2281250,10,666
2281250,2,223
2281250,50,843
2281250,55,296
2281250,60,1479
2281250,63,833
2281251,3,580
2281252,20,829
2281253,10,759
2281255,10,1093
2281255,10,271
2281255,0,447
2281255,122,1044
2281255,37,628
2281255,43,1999
2281258,52,1069
2281258,54,1262
2281259,2,989
2281300,4,361
2281300,5,178
2281300,6,239
2281300,11,487
2281300,21,484
2281300,3,590
2281300,32,621
2281300,52,347
2281304,50,1444
2281305,12,590
2281305,6,632
2281305,10,180
2281305,10,342
2281305,43,197
2281305,5,370
2281306,5,628
2281307,5,303
2281310,5,478
2281310,0,580
2281310,12,967
2281310,2,283
2281310,8,276
2281315,10,288
2281315,15,220
2281315,4,550
2281315,5,338
2281315,13,1164
2281315,4,318
2281315,50,256
2281315,61,197
2281315,7,333
2281315,93,256
2281317,22,239
2281317,44,345
2281317,45,1099
2281317,7,1137
2281317,8,307
2281318,162,866
2281319,2,328
2281319,12,344
2281319,45,248
2281319,6,180
2281320,17,237
2281320,3,737
2281320,0,389
2281320,14,1262
2281320,15,756
2281320,5,197
2281325,10,677
2281325,2,342
2281325,2,417
2281325,3,484
2281325,4,448
2281325,5,487
2281325,0,335
2281325,10,440
2281325,12,319
2281325,25,308
2281325,4,359
2281325,55,325
2281325,8,307
2281325,99,328
2281328,18,588
2281328,43,762
2281328,57,601
2281330,3,337
2281330,7,281
2281330,9,239
2281330,15,223
2281330,3,174
2281332,26,677
2281335,1,718
2281335,14,611
2281335,22,507
2281335,34,1301
2281335,37,562
2281335,6,325
2281336,1,550
2281336,21,588
2281336,3,419
2281336,4,405
2281337,34,345
2281337,8,324
2281340,0,337
2281340,2,197
2281340,38,258
2281340,58,1455
2281340,8,279
2281342,12,371
2281344,55,276
2281345,15,1987
2281345,13,345
2281345,18,313
2281345,2,373
2281345,30,303
2281345,60,647
2281345,62,304
2281345,62,370
2281345,7,276
2281345,8,1140
2281346,41,1069
2281348,0,335
2281348,38,361
2281349,33,758
2281350,1,562
2281350,10,236
2281350,12,407
2281350,133,370
2281350,39,237
2281351,54,646
2281353,19,395
2281353,30,480
2281353,44,337
2281353,8,223
2281354,10,907
2281355,13,1333
2281355,13,829
2281355,5,390
2281355,0,251
2281355,107,347
2281355,18,544
2281355,21,1020
2281355,29,180
2281355,46,405
2281355,5,377
2281355,78,148
2281357,15,197
2281357,9,462
2281358,38,1136
2281400,1,308
2281400,10,284
2281400,11,803
2281400,5,239
2281400,10,197
2281400,10,239
2281400,18,293
2281400,18,451
2281400,18,453
2281400,2,314
2281400,20,1090
2281400,48,487
2281400,9,192
2281400,90,935
2281401,49,1020
2281402,35,273
2281402,70,189
2281403,48,1235
2281405,3,1166
2281405,25,417
2281405,4,254
2281405,53,308
2281405,56,296
2281405,83,333
2281406,1,869
2281408,102,843
2281408,9,534
2281409,18,328
2281409,2,491
2281409,49,367
2281410,10,670
2281410,3,423
2281410,4,142
2281410,5,371
2281410,0,480
2281410,10,248
2281410,12,670
2281410,14,423
2281410,15,397
2281410,18,451
2281411,8,616
2281412,11,189
2281412,20,714
2281412,31,361
2281414,20,337
2281415,11,543
2281415,5,479
2281415,126,251
2281415,21,1363
2281415,90,369
2281417,10,495
2281418,20,859
2281418,25,1489
2281419,5,328
2281420,10,580
2281420,2,324
2281420,0,178
2281420,0,283
2281420,10,1048
2281420,42,304
2281420,65,181
2281420,7,303
2281421,6,229
2281421,2,405
2281421,37,460
2281421,57,562
2281421,6,496
2281422,50,325
2281423,15,1751
2281423,36,447
2281424,4,616
2281425,5,1050
2281425,5,358
2281425,0,251
2281425,6,223
2281425,96,386
2281427,0,457
2281428,105,256
2281428,60,319
2281428,9,318
2281430,14,588
2281430,14,852
2281430,5,447
2281430,7,239
2281430,9,255
2281430,12,337
2281430,196,256
2281430,2,677
2281432,17,341
2281433,0,687
2281433,16,422
2281433,23,511
2281433,8,1342
2281435,1,351
2281435,3,237
2281435,3,303
2281435,8,682
2281435,9,318
2281435,13,682
2281435,5,177
2281435,8,2106
2281440,5,479
2281440,14,440
2281440,20,328
2281440,35,361
2281440,40,462
2281440,40,611
2281440,7,307
2281442,12,628
2281442,13,239
2281442,35,677
2281442,40,332
2281443,55,584
2281444,1,254
2281444,30,187
2281445,11,417
2281445,4,587
2281445,17,1246
2281445,53,872
2281445,6,1073
2281445,63,293
2281446,0,303
2281446,12,1073
2281447,6,389
2281448,20,1864
2281450,10,229
2281450,11,333
2281450,3,580
2281450,5,174
2281450,11,325
2281450,50,444
2281450,8,688
2281451,40,192
2281451,7,308
2281452,9,276
2281453,43,277
2281454,10,842
2281455,1,1034
2281455,3,405
2281455,6,229
2281455,6,842
2281455,8,220
2281455,138,872
2281455,3,288
2281455,38,276
2281455,5,308
2281457,27,570
2281500,10,569
2281500,13,281
2281500,5,628
2281500,0,271
2281500,0,342
2281500,2,276
2281500,32,528
2281502,73,303
2281505,7,410
2281505,5,496
2281505,7,197
2281505,7,584
2281507,2,758
2281507,37,258
2281508,0,570
2281508,29,325
2281508,70,368
2281508,9,361
2281509,0,188
2281509,107,296
2281509,81,256
2281510,2,178
2281510,9,842
2281510,130,304
2281510,15,487
2281510,170,370
2281510,4,677
2281510,80,1448
2281511,45,407
2281512,5,192
2281515,3,1521
2281515,5,142
2281515,7,236
2281515,22,888
2281515,24,313
2281515,25,337
2281520,11,880
2281520,15,515
2281520,8,254
2281520,10,437
2281520,17,148
2281520,2,405
2281520,20,223
2281520,22,239
2281520,31,189
2281520,44,251
2281520,48,328
2281520,62,237
2281520,8,324
2281521,19,296
2281521,72,148
2281522,50,480
2281523,1,254
2281523,140,369
2281523,25,938
2281523,3,480
2281524,23,248
2281525,11,308
2281525,15,993
2281525,17,187
2281525,2,666
2281525,21,279
2281525,23,293
2281525,73,236
2281525,82,1301
2281525,85,188
2281526,25,197
2281527,22,188
2281528,11,342
2281528,14,365
2281528,70,181
2281530,1,405
2281530,10,1156
2281530,9,220
2281530,20,291
2281530,26,284
2281530,59,1489
2281530,60,621
2281531,0,368
2281532,114,258
2281532,45,345
2281532,95,358
2281533,169,328
2281534,12,386
2281535,5,314
2281535,2,1363
2281535,27,239
2281535,3,237
2281535,5,321
2281535,53,1009
2281535,9,162
2281536,14,487
2281536,61,248
2281537,11,377
2281538,30,919
2281538,47,1588
2281540,11,377
2281540,11,534
2281540,12,251
2281540,139,368
2281540,15,611
2281540,2,590
2281540,20,325
2281541,6,197
2281542,10,337
2281542,18,491
2281543,75,304
2281545,13,495
2281545,4,324
2281545,5,303
2281545,0,687
2281545,105,373
2281545,112,229
2281545,52,223
2281547,107,1037
2281547,11,520
2281547,32,446
2281550,1,283
2281550,2,251
2281550,2,338
2281550,4,448
2281550,7,271
2281550,10,1670
2281550,14,1618
2281550,25,258
2281550,26,319
2281550,5,395
2281550,5,440
2281550,50,337
2281550,93,296
2281551,49,843
2281552,40,303
2281553,2,318
2281553,65,1262
2281555,3,588
2281555,7,162
2281555,11,236
2281555,91,651
2281555,95,236
2281558,12,1099
2281558,13,419
2281600,8,328
2281600,17,148
2281600,19,1262
2281600,20,223
2281600,35,361
2281600,4,303
2281600,4,443
2281600,40,187
2281600,72,1262
2281600,8,1797
2281602,11,471
2281602,9,229
2281603,83,646
2281604,6,371
2281605,1,318
2281605,10,479
2281605,5,178
2281605,5,287
2281605,7,580
2281605,0,255
2281605,13,487
2281605,23,307
2281605,3,663
2281605,5,325
2281605,6,765
2281605,60,319
2281607,5,337
2281607,12,590
2281608,21,328
2281608,5,570
2281610,11,405
2281610,0,2237
2281610,0,972
2281610,10,189
2281610,25,1363
2281610,37,237
2281610,56,248
2281612,9,276
2281612,94,437
2281615,2,174
2281615,5,447
2281615,9,197
2281615,0,148
2281615,10,258
2281615,10,361
2281615,14,989
2281615,4,303
2281615,47,453
2281615,6,448
2281617,112,405
2281617,46,423
2281618,70,446
2281619,20,192
2281619,41,239
2281620,10,308
2281620,6,258
2281620,0,1072
2281620,0,395
2281620,13,907
2281620,14,281
2281620,17,239
2281620,2,308
2281620,52,796
2281620,73,843
2281620,92,646
2281622,137,325
2281623,11,188
2281624,20,237
2281625,2,284
2281625,0,803
2281625,115,256
2281625,13,883
2281625,24,358
2281625,27,616
2281625,35,217
2281625,5,1093
2281625,5,487
2281625,6,714
2281625,72,550
2281625,9,341
2281626,62,256
2281627,13,480
2281627,34,446
2281628,33,588
2281630,3,178
2281630,6,337
2281630,8,287
2281630,100,197
2281630,2,2277
2281630,2,386
2281630,2,838
2281630,3,358
2281630,43,1044
2281633,125,370
2281635,1,371
2281635,11,925
2281635,2,288
2281635,23,912
2281635,15,1797
2281635,174,256
2281635,2,569
2281635,3,440
2281636,14,187
2281638,34,289
2281638,63,687
2281640,2,550
2281640,7,1235
2281640,15,296
2281640,23,236
2281640,62,236
2281640,93,325
2281642,25,296
2281642,39,419
2281643,13,397
2281643,4,324
2281643,70,258
2281644,19,718
2281644,43,321
2281644,5,405
2281645,122,256
2281645,13,630
2281645,18,1552
2281645,40,1624
2281645,44,543
2281645,45,325
2281645,55,347
2281648,22,687
2281648,24,1140
2281648,50,437
2281649,22,296
2281649,26,451
2281650,6,377
2281650,10,632
2281650,105,345
2281650,150,1999
2281650,22,670
2281650,49,251
2281650,9,1987
2281654,15,296
2281654,20,192
2281655,42,319
2281655,5,321
2281655,81,181
2281656,27,180
2281656,76,189
2281657,7,487
2281659,56,370
2281700,11,495
2281700,0,333
2281700,116,580
2281700,12,220
2281700,124,296
2281700,153,507
2281700,155,328
2281700,2,192
2281700,20,325
2281700,23,344
2281700,3,342
2281700,47,293
2281700,6,197
2281700,6,237
2281700,63,239
2281700,7,337
2281700,95,237
2281701,18,197
2281702,20,441
2281703,101,373
2281703,7,303
2281703,80,256
2281705,10,2277
2281705,7,108
2281705,142,370
2281705,62,248
2281707,20,236
2281707,45,345
2281707,50,345
2281709,73,447
2281710,10,284
2281710,10,321
2281710,12,148
2281710,14,480
2281710,20,687
2281710,3,162
2281710,4,405
2281710,45,361
2281712,14,359
2281712,3,443
2281712,57,389
2281713,43,1448
2281713,5,588
2281715,3,325
2281715,5,1099
2281715,17,1156
2281715,4,342
2281715,5,670
2281715,8,251
2281717,98,417
2281718,10,377
2281718,13,511
2281718,44,239
2281720,5,307
2281720,0,174
2281720,23,248
2281720,25,251
2281720,29,562
2281720,51,1020
2281720,9,181
2281720,9,229
2281720,90,223
2281721,95,479
2281722,67,328
2281722,7,484
2281724,130,347
2281725,0,189
2281725,20,934
2281725,3,457
2281725,40,636
2281725,50,937
2281725,7,328
2281725,76,446
2281725,78,248
2281726,69,324
2281727,6,239
2281728,17,308
2281728,20,677
2281729,9,2106
2281729,29,543
2281730,13,588
2281730,4,682
2281730,6,178
2281730,7,220
2281730,0,443
2281730,0,759
2281730,10,405
2281730,168,304
2281730,2,718
2281730,21,1588
2281730,30,337
2281730,5,283
2281730,65,423
2281730,75,580
2281732,6,283
2281732,8,303
2281734,33,258
2281734,9,520
2281735,1,271
2281735,4,318
2281735,0,928
2281735,10,515
2281735,102,407
2281735,18,345
2281735,26,189
2281735,3,842
2281735,68,189
2281735,75,351
2281736,48,1210
2281737,45,368
2281738,13,313
2281738,25,390
2281740,2,587
2281740,25,1497
2281740,5,1034
2281740,5,487
2281740,12,308
2281740,13,446
2281740,21,457
2281740,25,237
2281740,6,197
2281741,20,967
2281742,185,369
2281742,25,248
2281742,49,217
2281742,5,570
2281743,14,296
2281743,7,342
2281744,4,407
2281744,11,239
2281744,23,319
2281744,45,319
2281745,5,787
2281745,8,787
2281745,9,255
2281745,0,934
2281745,2,197
2281745,20,373
2281745,44,543
2281747,104,197
2281747,60,737
2281747,7,295
2281748,23,471
2281749,6,281
2281749,94,337
2281750,2,248
2281750,4,410
2281750,5,358
2281750,38,528
2281750,43,365
2281750,47,192
2281750,5,673
2281750,9,237
2281751,24,307
2281753,0,491
2281753,20,718
2281753,39,762
2281755,10,1599
2281755,9,328
2281755,0,395
2281755,105,256
2281755,113,304
2281755,132,651
2281755,28,296
2281755,3,765
2281755,42,295
2281755,6,321
2281755,8,389
2281755,82,325
2281756,60,1044
2281758,150,507
2281758,5,417
2281800,3,370
2281800,8,271
2281800,10,405
2281800,104,611
2281800,122,621
2281800,145,1009
2281800,15,296
2281800,19,328
2281800,21,842
2281800,33,423
2281800,51,358
2281802,29,303
2281802,52,223
2281803,14,367
2281803,22,223
2281803,48,550
2281804,33,337
2281805,5,688
2281805,23,842
2281805,38,397
2281807,29,296
2281809,16,239
2281810,10,777
2281810,12,588
2281810,2,108
2281810,5,447
2281810,5,148
2281810,5,294
2281810,8,288
2281810,88,181
2281812,13,367
2281812,21,180
2281813,75,325
2281813,90,437
2281814,52,239
2281814,64,359
2281815,3,371
2281815,5,192
2281815,105,321
2281815,125,229
2281815,145,833
2281815,19,308
2281815,219,256
2281815,74,417
2281817,78,148
2281818,148,451
2281818,78,1999
2281820,4,229
2281820,7,925
2281820,12,446
2281820,14,479
2281820,140,1912
2281820,145,328
2281820,23,880
2281820,6,484
2281820,7,377
2281821,0,612
2281822,67,647
2281823,2,162
2281823,70,187
2281824,75,239
2281825,15,1442
2281825,17,254
2281825,3,1162
2281825,5,842
2281825,11,1235
2281825,23,337
2281825,3,759
2281825,4,251
2281825,5,437
2281826,19,256
2281827,21,1235
2281828,205,407
2281828,74,370
2281828,78,325
2281829,66,237
2281830,0,181
2281830,0,220
2281830,20,325
2281830,4,570
2281830,43,444
2281830,6,447
2281830,7,1140
2281833,139,507
2281834,116,570
2281835,15,1959
2281835,15,569
2281835,5,174
2281835,6,377
2281835,128,239
2281835,2,371
2281835,23,229
2281835,97,239
2281836,14,601
2281837,37,321
2281838,10,997
2281838,15,239
2281838,33,236
2281838,35,714
2281840,5,448
2281840,0,550
2281840,106,223
2281840,14,1751
2281840,34,904
2281840,5,197
2281840,57,1076
2281841,0,670
2281842,114,370
2281842,123,1772
2281842,54,325
2281843,38,446
2281843,52,251
2281843,60,192
2281844,12,332
2281845,12,852
2281845,5,1073
2281845,7,335
2281845,0,237
2281845,0,687
2281845,103,256
2281845,20,448
2281845,5,324
2281845,50,361
2281845,8,180
2281847,29,314
2281847,59,386
2281848,113,370
2281848,22,543
2281848,35,223
2281849,119,677
2281849,65,148
2281850,14,632
2281850,6,342
2281850,8,422
2281850,0,142
2281850,0,314
2281850,0,440
2281850,110,236
2281850,12,254
2281850,133,756
2281850,18,233
2281850,18,838
2281850,48,333
2281852,14,407
2281852,5,907
2281855,7,405
2281855,0,321
2281855,125,647
2281855,20,611
2281855,22,1999
2281855,29,189
2281855,3,328
2281855,37,237
2281855,5,283
2281855,70,440
2281855,85,258
2281857,30,670
2281857,36,562
2281857,95,345
2281858,2,304
2281900,1,337
2281900,166,833
2281900,170,872
2281900,19,1069
2281900,2,239
2281900,2,307
2281900,20,480
2281900,3,281
2281900,32,1363
2281900,53,303
2281900,86,1262
2281900,94,480
2281902,83,279
2281904,35,1073
2281904,8,223
2281905,2,197
2281905,10,829
2281905,2,663
2281905,32,217
2281905,47,289
2281905,57,192
2281905,7,255
2281906,12,1481
2281906,17,335
2281906,56,370
2281907,81,361
2281909,0,296
2281909,104,256
2281910,5,323
2281910,5,390
2281910,0,998
2281910,1,883
2281910,19,803
2281910,30,293
2281910,36,972
2281910,63,304
2281910,90,325
2281911,73,328
2281912,13,251
2281912,59,324
2281912,69,256
2281913,0,342
2281913,18,562
2281913,45,405
2281913,99,872
2281915,175,304
2281915,196,935
2281915,38,220
2281915,96,407
2281917,31,611
2281917,70,178
2281919,17,347
2281920,1,162
2281920,2,358
2281920,10,148
2281920,130,328
2281920,15,296
2281920,39,248
2281920,83,337
2281921,6,1246
2281921,90,1521
2281923,14,687
2281923,24,358
2281923,27,223
2281925,100,189
2281925,20,677
2281925,4,361
2281925,44,370
2281925,48,889
2281925,6,283
2281925,87,177
2281926,5,682
2281926,21,370
2281927,0,328
2281927,11,493
2281928,10,405
2281929,24,296
2281929,32,256
2281929,55,187
2281930,8,616
2281930,0,239
2281930,0,395
2281930,2,328
2281930,25,471
2281930,3,294
2281930,75,325
2281930,85,1848
2281930,99,1099
2281933,93,507
2281935,11,612
2281935,5,177
2281935,15,371
2281935,5,444
2281937,1,304
2281937,90,397
2281937,94,646
2281938,93,239
2281939,59,345
2281940,7,108
2281940,0,284
2281940,14,1166
2281940,14,389
2281940,140,277
2281940,30,1814
2281940,79,369
2281941,11,1234
2281941,22,276
2281941,24,303
2281942,70,395
2281943,57,480
2281944,22,588
2281944,59,888
2281945,14,777
2281945,2,174
2281945,7,487
2281945,3,351
2281945,58,451
2281946,17,237
2281947,41,441
2281948,117,677
2281948,14,368
2281948,25,337
2281948,28,251
2281948,58,229
2281950,1,587
2281950,0,180
2281950,15,373
2281950,173,628
2281950,19,1363
2281950,20,236
2281950,4,288
2281950,42,1156
2281950,60,192
2281950,75,666
2281951,3,1236
2281952,37,570
2281952,42,308
2281953,78,239
2281955,2,342
2281955,3,1140
2281955,0,1489
2281955,10,258
2281955,147,935
2281955,18,628
2281955,25,223
2281955,30,405
2281955,35,444
2281955,4,377
2281955,74,187
2281955,83,293
2281957,33,293
2281957,97,181
2281957,97,843
2281958,107,1037
2281959,12,314
2281959,131,276
2282000,15,446
2282000,3,271
2282000,5,423
2282000,10,361
2282000,15,276
2282000,15,419
2282000,219,1020
2282000,23,580
2282000,33,487
2282000,59,337
2282000,8,967
2282000,81,417
2282002,140,1136
2282002,9,437
2282003,35,1090
2282003,59,303
2282003,65,279
2282004,110,325
2282004,146,368
2282005,10,588
2282005,122,1448
2282005,174,237
2282005,28,236
2282005,40,258
2282005,65,1262
2282006,32,838
2282007,29,365
2282008,4,347
2282010,3,324
2282010,4,405
2282010,115,325
2282010,44,189
2282012,20,303
2282012,6,479
2282013,97,328
2282015,4,180
2282015,7,880
2282015,8,447
2282015,38,318
2282015,47,325
2282018,10,453
2282018,137,223
2282018,37,223
2282019,32,370
2282020,15,880
2282020,2,178
2282020,5,283
2282020,5,328
2282020,7,718
2282020,103,460
2282020,21,220
2282020,29,407
2282020,30,271
2282020,40,687
2282020,47,937
2282020,49,239
2282020,5,446
2282020,8,443
2282020,95,1591
2282021,149,304
2282022,77,487
2282023,75,386
2282024,128,308
2282024,23,239
2282025,17,838
2282025,8,787
2282025,12,217
2282025,183,291
2282025,38,333
2282025,4,842
2282025,43,543
2282025,5,180
2282025,6,307
2282026,17,496
2282030,12,938
2282030,6,663
2282030,0,303
2282030,100,361
2282030,102,1506
2282030,15,229
2282030,20,1262
2282030,35,437
2282030,37,495
2282030,48,237
2282030,7,453
2282030,76,178
2282030,92,345
2282032,96,347
2282033,6,395
2282033,68,256
2282033,70,248
2282034,0,284
2282035,12,281
2282035,7,611
2282035,9,377
2282035,119,1020
2282035,16,365
2282035,3,361
2282035,32,229
2282035,8,325
2282035,84,491
2282036,90,239
2282037,39,1044
2282038,17,407
2282040,10,1048
2282040,5,108
2282040,5,283
2282040,6,550
2282040,7,321
2282040,110,889
2282040,147,197
2282040,69,496
2282040,72,647
2282042,20,223
2282043,89,319
2282044,106,189
2282044,23,345
2282044,23,515
2282044,29,192
2282045,3,251
2282045,5,148
2282045,6,342
2282045,3,307
2282045,35,256
2282045,42,142
2282046,13,279
2282047,32,197
2282047,87,181
2282047,95,325
2282048,63,236
2282049,14,646
2282050,3,318
2282050,3,670
2282050,6,462
2282050,0,410
2282050,10,333
2282050,20,337
2282051,43,337
2282052,14,395
2282052,7,276
2282054,100,1140
2282054,87,180
2282055,0,174
2282055,0,358
2282055,130,304
2282056,25,304
2282057,28,397
2282058,14,296
2282058,80,758
2282059,13,256
2282059,150,417
2282100,10,251
2282100,10,495
2282100,12,328
2282100,5,251
2282100,0,337
2282100,0,361
2282100,27,373
2282100,38,187
2282100,70,588
2282100,95,1501
2282101,33,677
2282102,43,181
2282103,117,443
2282104,16,756
2282104,161,236
2282105,14,451
2282105,0,318
2282105,0,361
2282105,120,872
2282106,65,293
2282106,7,328
2282106,8,480
2282107,101,377
2282108,42,189
2282108,57,258
2282110,1,842
2282110,10,677
2282110,2,148
2282110,110,373
2282110,15,386
2282110,18,248
2282110,88,358
2282110,9,666
2282111,120,233
2282111,167,451
2282111,44,162
2282112,8,239
2282113,73,822
2282114,171,296
2282114,62,368
2282115,13,487
2282115,5,281
2282115,0,258
2282115,31,328
2282115,32,303
2282115,9,515
2282116,25,370
2282117,96,714
2282118,28,189
2282118,50,359
2282118,57,321
2282120,0,325
2282120,10,389
2282120,31,417
2282120,5,255
2282120,57,344
2282120,8,229
2282120,90,651
2282122,113,417
2282122,7,337
2282123,0,630
2282124,14,1262
2282124,24,303
2282124,3,287
2282125,5,737
2282125,123,256
2282125,30,443
2282125,87,546
2282126,96,417
2282128,44,236
2282130,1,370
2282130,0,239
2282130,15,371
2282130,44,345
2282130,5,313
2282130,5,373
2282130,68,304
2282130,81,621
2282132,95,487
2282133,10,178
2282134,18,611
2282134,20,446
2282134,26,487
2282134,28,192
2282134,30,580
2282135,2,314
2282135,5,284
2282135,7,271
2282135,0,386
2282135,22,187
2282135,37,612
2282135,52,417
2282136,18,487
2282137,117,793
2282137,8,288
2282138,10,337
2282138,58,1044
2282139,15,237
2282140,28,256
2282140,63,616
2282140,65,843
2282140,96,487
2282141,194,590
2282142,137,389
2282143,118,446
2282144,111,1020
2282144,63,229
2282145,7,303
2282145,0,507
2282145,14,369
2282145,20,495
2282145,25,296
2282145,35,217
2282145,80,293
2282146,165,1072
2282148,10,389
2282149,14,189
2282149,59,405
2282150,7,687
2282150,112,325
2282150,135,277
2282150,18,314
2282150,214,369
2282150,35,246
2282150,60,621
2282151,82,239
2282152,27,256
2282152,78,188
2282153,27,197
2282153,28,462
2282155,0,670
2282155,42,325
2282155,75,296
2282155,81,223
2282155,92,588
2282156,11,1140
2282157,150,528
2282200,3,239
2282200,5,1235
2282200,0,337
2282200,25,239
2282200,42,229
2282200,48,405
2282200,5,303
2282200,69,248
2282200,85,562
2282201,113,296
2282203,15,480
2282203,22,256
2282205,13,258
2282205,0,328
2282205,102,248
2282205,12,389
2282205,42,687
2282206,27,487
2282208,102,256
2282208,135,1444
2282208,53,197
2282210,7,237
2282210,0,423
2282210,12,370
2282210,14,220
2282210,152,313
2282210,26,588
2282212,105,325
2282212,5,248
2282212,70,223
2282216,183,308
2282217,27,291
2282217,34,236
2282217,9,407
2282218,53,437
2282220,25,293
2282222,35,189
2282225,50,833
2282225,58,1020
2282225,83,345
2282225,90,197
2282226,178,296
2282226,40,313
2282227,25,254
2282227,3,528
2282227,35,192
2282227,55,447
2282229,192,325
2282230,1,303
2282231,78,369
2282233,201,370
2282235,45,229
2282235,97,651
2282236,18,303
2282238,110,333
2282240,130,337
2282240,160,993
2282240,3,389
2282240,60,337
2282242,240,328
2282242,34,197
2282242,38,550
2282243,100,188
2282243,101,197
2282245,112,677
2282245,153,718
2282245,61,395
2282245,73,440
2282247,89,319
2282248,110,677
2282248,130,220
2282248,49,397
2282250,170,328
2282250,55,256
2282252,78,328
2282254,70,304
2282255,117,601
2282255,86,308
2282300,5,236
2282300,65,621
2282302,117,389
2282302,70,223
2282302,81,276
2282305,43,368
2282308,158,308
2282310,126,351
2282310,58,308
2282312,128,491
2282313,101,304
2282313,135,324
2282313,271,256
2282315,96,373
2282316,95,358
2282320,50,480
2282320,60,283
2282322,175,590
2282324,22,251
2282325,75,361
2282335,16,325
2282340,92,325
2282341,73,370
2282342,97,646
2282349,172,569
2282358,83,304
2282359,139,236
3010005,8,405
3010045,95,256
3010530,9,236
3010530,0,325
3010530,10,370
3010530,12,337
3010540,8,389
3010600,1,395
3010600,10,337
3010600,11,236
3010600,0,303
3010600,13,371
3010600,2,256
3010600,5,405
3010605,13,287
3010605,6,569
3010609,10,405
3010610,5,188
3010610,7,276
3010610,7,453
3010615,13,838
3010615,2,197
3010615,2,239
3010615,3,562
3010615,6,361
3010615,0,239
3010615,14,373
3010615,3,229
3010615,3,491
3010615,4,333
3010620,10,358
3010620,3,291
3010620,4,386
3010620,4,389
3010620,4,446
3010620,4,651
3010620,5,303
3010620,6,325
3010620,3,621
3010620,5,283
3010625,10,447
3010625,2,451
3010625,3,328
3010625,5,271
3010625,5,377
3010625,6,258
3010625,8,314
3010625,0,220
3010625,1,480
3010625,10,373
3010625,2,251
3010625,3,689
3010625,5,368
3010625,5,417
3010625,8,313
3010627,2,189
3010630,1,148
3010630,1,303
3010630,10,180
3010630,10,258
3010630,10,288
3010630,10,337
3010630,10,370
3010630,10,580
3010630,12,351
3010630,13,495
3010630,16,687
3010630,2,251
3010630,2,308
3010630,2,397
3010630,2,441
3010630,3,337
3010630,4,611
3010630,5,192
3010630,5,229
3010630,5,237
3010630,5,237
3010630,5,361
3010630,5,495
3010630,6,281
3010630,6,480
3010630,6,487
3010630,7,177
3010630,7,223
3010630,7,325
3010630,8,670
3010630,9,588
3010630,0,148
3010630,0,239
3010630,0,255
3010630,0,677
3010630,1,345
3010630,10,189
3010630,10,293
3010630,10,833
3010630,11,562
3010630,12,588
3010630,16,236
3010630,2,217
3010630,2,239
3010630,2,399
3010630,2,570
3010630,3,197
3010630,3,304
3010630,3,325
3010630,3,359
3010630,3,407
3010630,4,487
3010630,4,872
3010630,5,324
3010630,6,181
3010630,6,405
3010630,7,682
3010630,8,437
3010630,8,842
3010635,10,1246
3010635,3,417
3010635,4,256
3010637,6,543
3010640,13,487
3010640,17,590
3010640,2,318
3010640,2,496
3010640,8,405
3010640,0,446
3010640,0,737
3010640,11,601
3010640,17,188
3010640,9,507
3010645,1,178
3010645,10,284
3010645,2,178
3010645,2,192
3010645,2,460
3010645,4,1959
3010645,5,550
3010645,5,777
3010645,6,328
3010645,10,390
3010645,3,647
3010645,5,296
3010645,5,612
3010645,6,314
3010648,20,389
3010648,21,197
3010650,10,328
3010650,15,296
3010650,3,181
3010650,4,550
3010650,6,369
3010650,7,938
3010650,0,333
3010650,2,229
3010653,2,319
3010655,10,1864
3010655,18,967
3010655,2,187
3010655,3,1797
3010655,3,328
3010655,5,251
3010655,0,342
3010655,2,423
3010655,5,1481
3010655,8,1591
3010700,1,361
3010700,13,236
3010700,13,258
3010700,13,337
3010700,13,370
3010700,15,588
3010700,2,148
3010700,2,303
3010700,2,313
3010700,2,325
3010700,2,361
3010700,22,588
3010700,4,239
3010700,5,237
3010700,5,248
3010700,5,303
3010700,5,307
3010700,5,345
3010700,5,377
3010700,5,423
3010700,5,437
3010700,7,359
3010700,7,928
3010700,8,304
3010700,0,1072
3010700,0,239
3010700,0,256
3010700,0,307
3010700,0,328
3010700,0,407
3010700,0,765
3010700,10,248
3010700,25,1506
3010700,3,528
3010700,4,347
3010700,5,1090
3010700,5,237
3010700,5,358
3010700,7,296
3010700,7,370
3010700,8,405
3010704,2,1140
3010704,9,217
