date,keywords,emails
02171540,8,307
02171540,0,520
02171540,10,417
02171540,14,1099
02171540,23,345
02171540,88,447
02171545,15,588
02171545,3,217
02171545,3,318
02171545,4,148
02171545,6,534
02171545,7,189
02171545,13,197
02171545,8,495
02171547,7,507
02171547,9,1912
02171547,17,361
02171547,33,236
02171548,20,666
02171550,10,321
02171550,10,440
02171550,14,621
02171550,21,2237
02171550,5,223
02171550,6,319
02171550,8,271
02171550,0,251
02171550,0,448
02171550,1,338
02171550,27,1156
02171551,7,223
02171553,13,687
02171555,10,189
02171555,10,487
02171555,19,2277
02171555,2,328
02171555,5,325
02171556,12,347
02171556,20,651
02171557,24,337
02171557,31,369
02171558,6,590
02171600,10,328
02171600,15,251
02171600,3,337
02171600,5,1262
02171600,5,239
02171600,7,248
02171600,9,443
02171600,70,417
02171601,4,872
02171603,2,358
02171603,5,590
02171605,10,287
02171605,25,351
02171605,3,972
02171605,7,281
02171605,9,580
02171605,0,236
02171605,10,451
02171605,12,1618
02171605,3,407
02171607,7,833
02171608,20,446
02171608,7,303
02171610,1,1363
02171610,11,405
02171610,7,611
02171610,7,972
02171610,7,989
02171610,0,162
02171610,0,564
02171610,25,580
02171610,3,256
02171610,5,276
02171611,20,471
02171612,0,663
02171613,2,255
02171613,25,256
02171614,1,318
02171614,4,178
02171615,10,419
02171615,12,397
02171615,2,448
02171615,3,935
02171615,4,197
02171615,5,319
02171615,0,303
02171615,22,371
02171615,22,543
02171615,8,258
02171617,20,1797
02171617,30,447
02171618,10,197
02171618,20,236
02171618,31,325
02171619,18,616
02171620,1,1372
02171620,1,188
02171620,15,236
02171620,2,1020
02171620,2,1072
02171620,2,395
02171620,3,258
02171620,4,1624
02171620,5,187
02171620,9,670
02171620,0,1188
02171620,25,224
02171621,21,479
02171625,1,437
02171625,11,192
02171625,25,1093
02171625,5,630
02171625,5,803
02171625,8,714
02171625,9,451
02171625,0,440
02171625,11,833
02171625,9,239
02171626,10,480
02171630,1,288
02171630,10,344
02171630,13,1797
02171630,17,937
02171630,3,178
02171630,3,239
02171630,5,256
02171630,5,321
02171630,5,756
02171630,7,1213
02171630,8,237
02171630,8,781
02171630,1,180
02171630,19,361
02171630,9,248
02171634,5,838
02171635,13,296
02171635,4,647
02171635,7,718
02171635,9,569
02171635,0,405
02171635,0,580
02171635,0,925
02171635,11,296
02171635,12,806
02171635,122,682
02171635,30,588
02171636,7,1987
02171636,14,389
02171637,3,337
02171638,28,487
02171640,10,687
02171640,4,550
02171640,8,324
02171640,0,197
02171640,15,308
02171642,17,296
02171644,5,371
02171645,1,324
02171645,16,1210
02171645,14,296
02171645,20,361
02171645,27,345
02171645,35,304
02171645,5,866
02171645,50,337
02171647,8,1999
02171649,25,883
02171650,4,636
02171650,5,256
02171650,7,293
02171650,7,342
02171650,8,632
02171650,2,325
02171655,1,417
02171655,16,462
02171655,3,1984
02171655,14,511
02171655,23,2039
02171657,3,368
02171700,1,148
02171700,10,543
02171700,2,762
02171700,3,197
02171700,3,495
02171700,3,689
02171700,5,148
02171700,7,237
02171700,8,220
02171700,9,223
02171700,9,239
02171700,0,1772
02171700,0,337
02171700,0,359
02171700,0,447
02171700,10,1020
02171700,35,304
02171700,35,423
02171700,5,480
02171704,7,365
02171704,50,174
02171705,1,1142
02171705,10,251
02171705,13,251
02171705,2,677
02171705,4,443
02171705,8,108
02171705,0,2277
02171705,29,1448
02171705,53,507
02171707,5,295
02171708,33,1552
02171710,24,1156
02171710,3,325
02171710,5,1069
02171710,5,162
02171710,5,256
02171710,5,647
02171710,6,248
02171710,0,236
02171710,0,528
02171710,0,588
02171710,1,359
02171710,15,236
02171715,10,405
02171715,14,718
02171715,2,342
02171715,4,484
02171715,5,480
02171715,5,670
02171715,7,181
02171715,0,1044
02171715,19,223
02171715,20,912
02171715,5,1588
02171717,0,550
02171717,10,337
02171718,24,1235
02171720,1,187
02171720,1,307
02171720,10,373
02171720,4,515
02171720,5,319
02171720,5,423
02171720,6,283
02171720,6,562
02171720,7,328
02171720,0,284
02171720,0,291
02171720,0,697
02171720,14,333
02171720,5,325
02171723,23,446
02171723,24,224
02171725,10,520
02171725,12,570
02171725,2,457
02171725,30,1121
02171725,7,313
02171725,1,671
02171725,2,239
02171725,2,296
02171725,27,258
02171725,7,457
02171730,1,256
02171730,10,279
02171730,3,682
02171730,3,759
02171730,5,370
02171730,6,189
02171730,7,220
02171730,7,671
02171730,8,239
02171730,0,368
02171730,12,397
02171730,6,345
02171730,7,718
02171730,9,283
02171731,0,1099
02171733,0,296
02171733,15,345
02171735,10,928
02171735,17,880
02171735,3,271
02171735,5,319
02171735,7,872
02171735,8,303
02171735,0,318
02171738,24,370
02171738,4,588
02171739,4,178
02171740,10,487
02171740,24,1521
02171740,25,1497
02171740,5,361
02171740,6,281
02171740,0,407
02171740,15,2106
02171740,25,543
02171740,6,1099
02171740,65,386
02171740,79,447
02171741,15,1671
02171742,12,967
02171745,10,197
02171745,14,491
02171745,15,904
02171745,5,787
02171745,7,192
02171745,8,223
02171745,8,255
02171745,9,395
02171745,0,308
02171745,12,407
02171745,26,471
02171745,4,180
02171745,49,651
02171745,5,386
02171746,2,296
02171750,10,410
02171750,11,177
02171750,3,276
02171750,3,367
02171750,5,248
02171750,7,673
02171750,15,842
02171750,9,342
02171750,9,587
02171754,0,1034
02171755,10,1136
02171755,10,304
02171755,10,765
02171755,14,1076
02171755,0,304
02171757,16,328
02171757,4,328
02171757,6,321
02171759,32,303
02171800,11,479
02171800,13,605
02171800,2,333
02171800,5,239
02171800,7,271
02171800,105,570
02171800,23,325
02171800,30,258
02171800,5,446
02171802,5,405
02171802,3,389
02171803,5,1848
02171803,14,325
02171805,2,321
02171805,27,1162
02171805,5,737
02171805,6,688
02171805,9,197
02171805,0,239
02171805,0,397
02171805,50,174
02171807,15,417
02171808,6,1020
02171808,48,178
02171810,10,1546
02171810,12,162
02171810,13,148
02171810,13,314
02171810,2,108
02171810,2,337
02171810,7,288
02171810,8,484
02171810,0,601
02171810,0,616
02171810,2,777
02171810,3,223
02171810,5,367
02171811,27,358
02171815,10,229
02171815,17,997
02171815,20,1073
02171815,4,369
02171815,5,377
02171815,7,251
02171815,9,612
02171815,11,446
02171815,30,197
02171820,10,447
02171820,5,405
02171820,6,369
02171820,20,337
02171820,22,444
02171820,5,256
02171820,5,714
02171823,17,1506
02171823,28,361
02171823,8,325
02171825,10,417
02171825,25,254
02171825,3,759
02171825,5,187
02171825,5,371
02171825,7,562
02171825,0,1235
02171825,0,1448
02171825,15,1442
02171825,5,1140
02171825,5,925
02171825,7,666
02171826,4,437
02171827,13,1599
02171829,0,395
02171830,10,972
02171830,15,987
02171830,2,220
02171830,4,611
02171830,5,181
02171830,5,233
02171830,7,848
02171830,8,843
02171830,9,239
02171830,9,293
02171830,0,759
02171830,12,588
02171830,23,236
02171830,4,1156
02171830,45,308
02171830,8,1751
02171831,24,347
02171833,15,371
02171833,19,325
02171835,1,569
02171835,15,507
02171835,16,254
02171835,5,689
02171835,10,451
02171835,14,1959
02171835,61,787
02171837,16,1591
02171840,10,293
02171840,5,189
02171840,8,888
02171840,0,370
02171840,0,417
02171840,0,550
02171840,12,590
02171840,3,543
02171842,27,1037
02171845,10,440
02171845,10,480
02171845,12,687
02171845,15,304
02171845,2,1481
02171845,5,229
02171845,5,852
02171845,0,1020
02171845,0,1073
02171845,0,180
02171848,10,377
02171848,10,671
02171850,1,283
02171850,11,248
02171850,14,342
02171850,3,314
02171850,5,142
02171850,1,328
02171850,13,197
02171850,2,279
02171853,20,842
02171853,60,370
02171855,1,321
02171855,10,562
02171855,13,1072
02171855,3,1044
02171855,8,687
02171855,0,236
02171855,0,611
02171855,16,361
02171855,6,1999
02171855,8,422
02171855,8,451
02171900,1,471
02171900,13,347
02171900,14,441
02171900,9,337
02171900,9,777
02171900,15,1069
02171900,5,337
02171902,13,258
02171902,14,345
02171904,25,328
02171905,1,407
02171905,10,663
02171905,12,251
02171905,15,251
02171905,3,255
02171905,5,491
02171905,6,233
02171905,0,296
02171905,0,829
02171908,10,256
02171908,12,281
02171910,1,323
02171910,10,872
02171910,7,373
02171910,11,803
02171910,33,407
02171910,6,883
02171913,7,1501
02171913,33,651
02171913,37,174
02171915,10,148
02171915,19,972
02171915,25,1213
02171915,8,1246
02171915,0,1262
02171915,24,304
02171915,55,256
02171920,10,389
02171920,12,293
02171920,4,377
02171920,5,1140
02171920,5,993
02171920,0,276
02171920,40,178
02171920,5,998
02171923,7,444
02171923,74,447
02171925,0,405
02171925,13,197
02171927,21,677
02171928,3,405
02171930,21,1234
02171930,25,1236
02171930,3,370
02171930,4,616
02171930,5,370
02171930,6,373
02171930,7,967
02171930,0,258
02171930,11,223
02171930,11,389
02171930,13,236
02171930,30,303
02171930,5,368
02171930,5,588
02171931,1,758
02171933,5,612
02171935,13,365
02171935,2,256
02171935,5,318
02171935,5,793
02171935,7,177
02171935,0,308
02171935,0,937
02171935,6,395
02171936,8,647
02171937,14,358
02171937,6,256
02171938,5,444
02171938,14,303
02171938,14,407
02171938,19,417
02171940,1,605
02171940,10,276
02171940,13,108
02171940,0,304
02171940,1,239
02171940,14,1814
02171940,4,1166
02171943,55,236
02171944,18,697
02171945,2,1444
02171945,4,587
02171945,20,1489
02171945,5,358
02171950,10,495
02171950,5,333
02171950,0,1363
02171950,0,361
02171950,0,479
02171950,12,1090
02171950,15,1111
02171950,7,180
02171951,19,325
02171955,10,515
02171955,11,223
02171955,45,308
02172000,10,347
02172000,12,1093
02172000,6,271
02172000,9,229
02172000,0,407
02172000,20,337
02172000,3,337
02172005,13,368
02172005,2,142
02172005,3,822
02172005,5,621
02172006,9,342
02172007,17,446
02172009,2,239
02172010,14,303
02172010,61,325
02172014,25,174
02172015,13,248
02172015,0,180
02172015,0,308
02172015,0,344
02172020,10,328
02172020,11,283
02172020,2,718
02172020,25,880
02172020,3,256
02172020,5,564
02172020,24,328
02172020,5,256
02172024,10,487
02172025,10,843
02172025,17,838
02172025,3,303
02172025,4,307
02172025,5,223
02172025,4,325
02172026,5,365
02172028,27,787
02172030,10,1048
02172030,12,279
02172030,14,938
02172030,8,546
02172030,0,370
02172030,10,787
02172030,20,880
02172035,11,281
02172035,2,405
02172035,0,373
02172035,0,397
02172035,12,866
02172040,13,1142
02172040,5,236
02172040,5,303
02172040,11,550
02172040,8,345
02172041,6,663
02172045,3,417
02172049,10,677
02172050,0,345
02172050,25,325
02172055,20,569
02172055,10,590
02172058,1,197
02172100,10,239
02172100,2,389
02172100,15,612
02172100,6,588
02172105,10,229
02172105,12,318
02172105,12,451
02172105,19,833
02172105,0,328
02172106,49,178
02172108,2,337
02172110,8,333
02172114,0,188
02172115,12,291
02172115,4,281
02172115,7,246
02172115,10,325
02172115,15,174
02172115,19,443
02172118,12,197
02172120,0,197
02172125,20,370
02172125,6,487
02172135,5,284
02172135,2,495
02172145,5,303
02172155,10,550
02172155,17,588
02172210,10,423
02172210,4,283
02172220,2,303
02172225,23,303
02172230,3,303
02180600,13,303
02180610,3,188
02180620,2,303
02180620,3,291
02180625,10,251
02180625,11,258
02180625,13,838
02180625,18,689
02180625,5,451
02180630,1,197
02180630,10,495
02180630,3,677
02180630,3,833
02180630,6,281
02180630,6,588
02180630,7,303
02180630,8,177
02180630,9,337
02180630,9,441
02180630,3,399
02180630,3,872
02180635,17,1246
02180640,6,496
02180640,7,318
02180640,8,397
02180645,1,178
02180645,12,1959
02180645,2,777
02180645,7,550
02180645,8,284
02180645,0,162
02180645,0,612
02180650,1,296
02180650,0,328
02180650,0,390
02180650,0,550
02180650,5,369
02180653,10,188
02180655,19,1481
02180655,27,1797
02180655,3,967
02180655,29,1591
02180655,5,1864
02180655,6,423
02180658,5,938
02180659,44,697
02180700,10,256
02180700,10,359
02180700,10,588
02180700,12,361
02180700,13,765
02180700,17,457
02180700,17,928
02180700,18,588
02180700,4,1090
02180700,4,528
02180700,5,1140
02180700,5,258
02180700,5,303
02180700,5,303
02180700,5,304
02180700,5,307
02180700,5,407
02180700,7,361
02180700,8,313
02180700,0,236
02180700,0,256
02180700,18,1506
02180700,7,1072
02180705,10,588
02180705,17,677
02180705,5,443
02180705,5,671
02180705,8,142
02180705,0,365
02180705,11,616
02180705,4,727
02180710,1,318
02180710,10,395
02180710,10,806
02180710,2,1188
02180710,5,251
02180710,5,419
02180710,5,803
02180710,5,842
02180710,9,1235
02180710,21,2277
02180715,10,318
02180715,10,386
02180715,20,1599
02180715,5,377
02180715,8,842
02180715,12,967
02180720,12,373
02180720,4,632
02180720,8,451
02180720,8,479
02180720,0,446
02180720,27,546
02180720,5,762
02180725,1,758
02180725,12,281
02180725,15,866
02180725,15,935
02180725,17,1489
02180725,3,308
02180725,5,491
02180725,7,304
02180725,19,308
02180725,5,1076
02180730,1,365
02180730,10,480
02180730,11,303
02180730,11,673
02180730,12,239
02180730,14,787
02180730,15,337
02180730,15,370
02180730,22,1020
02180730,3,288
02180730,3,471
02180730,5,251
02180730,6,237
02180730,6,647
02180730,7,443
02180730,3,410
02180735,10,1011
02180735,6,325
02180735,7,1073
02180735,7,843
02180735,0,1497
02180735,0,852
02180740,13,303
02180740,2,587
02180740,4,248
02180740,4,347
02180740,8,462
02180740,0,437
02180740,22,1521
02180740,9,904
02180745,1,487
02180745,10,283
02180745,4,368
02180745,5,223
02180745,7,197
02180745,0,793
02180745,2,345
02180745,25,1455
02180745,34,866
02180746,41,2106
02180750,12,646
02180750,13,351
02180750,19,1363
02180750,25,1448
02180750,3,174
02180750,6,369
02180750,9,108
02180750,13,1797
02180750,23,912
02180755,1,236
02180755,1,457
02180755,10,321
02180755,17,997
02180755,3,197
02180755,3,487
02180755,5,367
02180755,5,580
02180755,6,328
02180755,8,192
02180755,0,276
02180755,3,220
02180800,1,281
02180800,10,251
02180800,12,389
02180800,15,337
02180800,17,612
02180800,2,289
02180800,20,1037
02180800,3,239
02180800,3,337
02180800,3,345
02180800,4,972
02180800,5,342
02180800,5,671
02180800,5,822
02180800,5,998
02180800,6,303
02180800,8,148
02180800,9,251
02180800,9,304
02180800,0,1069
02180800,2,1814
02180800,6,1162
02180800,7,883
02180801,5,507
02180805,10,237
02180805,10,989
02180805,11,174
02180805,11,284
02180805,16,258
02180805,16,848
02180805,4,321
02180805,5,314
02180805,9,178
02180805,9,367
02180805,0,484
02180805,10,1448
02180807,0,787
02180810,10,255
02180810,11,714
02180810,5,368
02180810,5,562
02180810,8,389
02180810,0,197
02180810,0,328
02180810,0,407
02180810,0,587
02180814,5,256
02180814,8,422
02180815,10,1020
02180815,10,307
02180815,10,937
02180815,11,677
02180815,2,1407
02180815,29,1751
02180815,30,1999
02180815,5,217
02180815,5,248
02180815,0,162
02180815,0,308
02180815,0,405
02180815,2,1073
02180819,7,447
02180820,1,386
02180820,10,562
02180820,11,842
02180820,13,621
02180820,2,588
02180820,20,328
02180820,7,405
02180820,0,188
02180820,15,1044
02180820,15,872
02180821,4,223
02180825,10,646
02180825,10,888
02180825,20,1044
02180825,3,229
02180825,3,335
02180825,6,162
02180825,0,296
02180825,0,480
02180825,0,550
02180825,4,423
02180825,8,989
02180826,4,550
02180828,20,1588
02180828,0,335
02180830,13,304
02180830,18,446
02180830,3,239
02180830,5,453
02180830,8,580
02180830,0,370
02180830,10,370
02180830,2,802
02180830,5,1234
02180832,60,1999
02180835,10,325
02180835,13,347
02180835,2,325
02180835,2,361
02180835,5,888
02180835,8,451
02180835,0,480
02180840,19,605
02180840,2,180
02180840,2,377
02180840,5,318
02180840,9,1236
02180840,0,224
02180840,0,254
02180840,0,479
02180840,3,1069
02180840,39,1588
02180840,8,487
02180842,8,611
02180844,11,1444
02180845,11,925
02180845,12,1235
02180845,15,1142
02180845,25,1624
02180845,5,142
02180845,5,313
02180845,5,397
02180845,7,148
02180845,9,588
02180845,0,889
02180845,8,296
02180850,3,484
02180850,5,737
02180850,0,447
02180850,23,236
02180851,7,293
02180854,3,220
02180855,10,1090
02180855,11,937
02180855,13,859
02180855,21,697
02180855,22,1111
02180855,4,395
02180855,6,233
02180855,6,828
02180855,6,838
02180855,7,303
02180855,7,405
02180855,10,390
02180855,5,373
02180855,5,480
02180855,8,670
02180857,2,251
02180900,12,487
02180900,13,148
02180900,17,337
02180900,2,1034
02180900,4,239
02180900,5,588
02180900,6,288
02180900,6,520
02180900,8,255
02180900,0,361
02180900,2,181
02180900,5,370
02180905,1,528
02180905,12,487
02180905,14,687
02180905,2,628
02180905,4,192
02180905,5,759
02180905,7,192
02180905,8,368
02180905,30,1099
02180905,4,444
02180905,4,544
02180906,17,1069
02180910,1,371
02180910,12,223
02180910,12,304
02180910,16,628
02180910,18,1442
02180910,5,304
02180910,5,361
02180910,7,276
02180910,7,616
02180910,0,254
02180910,0,347
02180913,5,256
02180915,13,1242
02180915,13,829
02180915,2,1073
02180915,2,333
02180915,29,2106
02180915,7,296
02180915,7,407
02180915,9,1137
02180915,0,197
02180915,0,395
02180915,30,1751
02180915,4,308
02180915,8,1093
02180915,9,828
02180918,0,440
02180918,22,370
02180919,10,410
02180919,2,1671
02180920,1,666
02180920,11,543
02180920,13,325
02180920,8,687
02180920,14,248
02180920,14,758
02180921,70,689
02180925,1,612
02180925,10,515
02180925,18,632
02180925,2,281
02180925,3,682
02180925,8,180
02180925,8,303
02180925,9,288
02180925,0,588
02180925,5,358
02180930,10,1137
02180930,2,934
02180930,3,405
02180930,4,307
02180930,5,223
02180930,5,239
02180930,5,283
02180930,6,189
02180930,6,239
02180930,6,670
02180930,7,281
02180930,7,787
02180930,9,283
02180930,0,1977
02180930,0,487
02180930,0,513
02180930,10,446
02180930,25,308
02180930,3,271
02180930,7,935
02180935,1,471
02180935,15,671
02180935,19,1262
02180935,20,762
02180935,25,2277
02180935,3,907
02180935,6,369
02180935,8,325
02180935,8,371
02180935,8,437
02180935,8,647
02180935,5,236
02180937,5,314
02180937,23,1295
02180940,1,1301
02180940,12,462
02180940,12,479
02180940,2,324
02180940,3,307
02180940,5,325
02180940,9,1489
02180945,21,1448
02180945,4,148
02180945,5,324
02180945,6,180
02180945,8,303
02180945,13,1044
02180945,15,370
02180945,3,1140
02180946,18,632
02180947,2,1489
02180950,1,174
02180950,10,325
02180950,12,1301
02180950,12,289
02180950,4,197
02180950,4,271
02180950,7,723
02180950,9,601
02180950,0,293
02180950,0,296
02180950,3,787
02180950,32,1751
02180950,9,319
02180951,6,1363
02180952,13,1479
02180953,0,328
02180954,21,188
02180955,10,687
02180955,11,446
02180955,15,303
02180955,17,1588
02180955,6,714
02180955,0,1501
02180955,43,1737
02180955,6,308
02180956,4,520
02180957,18,1618
02180958,37,224
02181000,10,727
02181000,13,630
02181000,5,369
02181000,6,223
02181000,7,337
02181000,7,370
02181000,8,229
02181000,8,365
02181000,0,1670
02181000,0,229
02181000,14,663
02181000,5,337
02181002,6,775
02181005,10,256
02181005,2,229
02181005,5,181
02181005,5,233
02181005,5,677
02181005,7,197
02181005,7,590
02181005,0,293
02181005,2,1140
02181005,20,1999
02181009,3,417
02181010,10,296
02181010,10,422
02181010,10,636
02181010,15,1107
02181010,2,569
02181010,3,237
02181010,3,361
02181010,4,178
02181010,4,220
02181010,4,584
02181010,5,192
02181010,5,291
02181010,8,341
02181010,0,223
02181010,0,308
02181010,0,342
02181010,0,588
02181010,3,1262
02181010,8,611
02181015,10,1040
02181015,2,389
02181015,5,386
02181015,6,251
02181015,0,187
02181015,15,1772
02181015,2,1037
02181018,0,417
02181020,1,580
02181020,10,377
02181020,16,1552
02181020,5,256
02181020,6,833
02181020,8,359
02181020,0,1069
02181020,5,443
02181020,8,507
02181022,14,441
02181025,10,296
02181025,2,288
02181025,3,405
02181025,3,480
02181025,4,397
02181025,5,580
02181025,0,237
02181025,0,389
02181025,5,1056
02181030,1,345
02181030,10,802
02181030,15,361
02181030,2,239
02181030,5,281
02181030,7,337
02181030,8,237
02181030,8,370
02181030,9,588
02181030,12,328
02181030,18,997
02181030,5,1521
02181030,7,373
02181030,9,480
02181034,15,192
02181034,30,365
02181035,10,543
02181035,13,1262
02181035,2,180
02181035,2,564
02181035,3,296
02181035,3,325
02181035,0,162
02181035,7,258
02181037,2,255
02181040,10,108
02181040,15,708
02181040,17,1180
02181040,2,304
02181040,2,328
02181040,3,1363
02181040,5,188
02181040,5,189
02181040,5,446
02181040,8,313
02181040,9,451
02181040,2,612
02181040,37,605
02181040,4,1011
02181040,43,397
02181040,5,1588
02181040,5,345
02181040,6,447
02181042,3,889
02181043,0,304
02181043,122,303
02181044,35,236
02181045,15,758
02181045,3,287
02181045,3,440
02181045,5,258
02181045,7,325
02181045,7,453
02181045,8,787
02181045,0,181
02181045,0,276
02181045,23,1444
02181045,9,303
02181048,10,325
02181050,4,342
02181050,13,883
02181050,15,370
02181050,18,1099
02181054,14,395
02181055,3,369
02181055,4,460
02181055,6,288
02181055,6,687
02181055,7,919
02181055,8,303
02181055,0,296
02181055,37,495
02181057,12,325
02181100,1,180
02181100,10,189
02181100,15,796
02181100,2,284
02181100,5,239
02181100,5,332
02181100,7,393
02181100,8,636
02181100,9,351
02181100,0,1912
02181100,14,337
02181100,15,223
02181100,15,337
02181100,2,405
02181100,7,229
02181100,9,1044
02181102,11,925
02181105,11,1342
02181105,12,564
02181105,15,1050
02181105,3,1073
02181105,5,611
02181105,6,621
02181105,9,174
02181105,9,369
02181105,0,1210
02181105,0,612
02181105,22,236
02181105,4,493
02181105,8,1246
02181106,5,451
02181107,4,368
02181107,20,224
02181110,1,287
02181110,10,321
02181110,10,601
02181110,11,671
02181110,3,324
02181110,7,1073
02181110,8,1040
02181110,8,611
02181110,9,487
02181110,0,223
02181110,0,237
02181110,0,341
02181110,10,148
02181110,18,714
02181110,5,358
02181114,18,866
02181115,1,248
02181115,10,666
02181115,18,458
02181115,2,325
02181115,2,399
02181115,5,444
02181115,9,1073
02181115,2,197
02181116,24,333
02181119,4,1020
02181120,1,187
02181120,1,528
02181120,10,630
02181120,12,368
02181120,3,248
02181120,4,359
02181120,6,197
02181120,6,487
02181120,7,496
02181120,8,457
02181120,10,1363
02181120,4,677
02181122,4,251
02181125,2,328
02181125,8,405
02181125,0,307
02181125,0,580
02181125,1,303
02181125,1,361
02181125,3,197
02181125,5,178
02181128,17,621
02181128,3,543
02181129,15,828
02181129,19,491
02181130,10,934
02181130,3,239
02181130,4,1407
02181130,4,239
02181130,6,318
02181130,0,148
02181130,1,271
02181130,12,256
02181130,2,440
02181130,2,471
02181130,3,446
02181130,3,787
02181130,5,342
02181130,6,487
02181134,14,386
02181135,2,487
02181135,3,405
02181135,5,308
02181135,5,351
02181135,5,368
02181135,7,1333
02181135,0,284
02181135,0,410
02181135,0,584
02181135,1,325
02181135,31,1999
02181135,51,1164
02181138,3,370
02181140,10,296
02181140,10,677
02181140,12,443
02181140,2,588
02181140,3,288
02181140,7,237
02181140,8,723
02181140,0,283
02181140,12,775
02181140,13,1489
02181140,14,236
02181140,5,251
02181140,5,967
02181140,6,687
02181140,9,217
02181145,12,843
02181145,15,1444
02181145,3,108
02181145,8,395
02181145,8,670
02181145,9,325
02181145,0,319
02181145,0,389
02181145,2,328
02181145,3,562
02181145,7,371
02181150,11,1156
02181150,3,714
02181150,6,180
02181150,6,181
02181150,8,423
02181150,8,677
02181150,0,220
02181150,2,328
02181150,5,397
02181150,9,997
02181151,0,319
02181152,3,407
02181153,0,314
02181153,6,258
02181154,1,371
02181155,10,296
02181155,2,972
02181155,4,296
02181155,7,197
02181155,7,229
02181155,7,487
02181155,0,188
02181155,0,417
02181155,2,304
02181155,25,647
02181155,25,671
02181156,6,390
02181158,25,1848
02181200,10,1140
02181200,15,281
02181200,2,495
02181200,5,361
02181200,7,303
02181200,9,1671
02181200,9,239
02181200,0,224
02181200,0,848
02181200,19,417
02181200,2,324
02181202,42,256
02181202,7,277
02181204,1,337
02181204,10,162
02181205,3,303
02181205,5,276
02181205,5,293
02181205,5,588
02181205,6,307
02181205,126,513
02181205,16,304
02181205,35,1797
02181205,5,737
02181205,7,1235
02181207,27,276
02181207,4,1479
02181208,0,325
02181210,10,237
02181210,10,543
02181210,7,377
02181210,8,323
02181210,8,833
02181210,2,1107
02181210,2,1140
02181210,8,258
02181211,5,1069
02181212,4,872
02181213,4,373
02181213,23,189
02181214,10,663
02181215,12,616
02181215,13,718
02181215,15,852
02181215,2,273
02181215,2,325
02181215,3,251
02181215,4,279
02181215,6,938
02181215,0,180
02181215,0,803
02181215,1,478
02181215,10,373
02181215,14,197
02181215,3,397
02181215,3,446
02181215,5,393
02181215,70,447
02181217,0,345
02181217,7,223
02181217,7,313
02181219,6,611
02181220,1,1044
02181220,1,174
02181220,2,496
02181220,20,1455
02181220,4,236
02181220,5,361
02181220,7,708
02181220,9,237
02181220,0,1142
02181220,0,187
02181220,10,407
02181220,2,325
02181220,3,223
02181220,4,293
02181220,6,296
02181220,7,1999
02181221,1,1044
02181222,11,1242
02181222,20,236
02181223,14,628
02181223,16,258
02181225,20,935
02181225,7,842
02181225,0,229
02181225,0,255
02181225,13,1262
02181225,5,423
02181225,5,689
02181225,6,1072
02181226,14,347
02181227,11,697
02181227,61,507
02181228,2,345
02181228,22,337
02181229,10,328
02181230,1,829
02181230,10,803
02181230,5,1034
02181230,5,189
02181230,8,239
02181230,0,2237
02181230,0,342
02181230,0,370
02181230,2,236
02181230,5,480
02181230,50,370
02181231,11,256
02181235,1,358
02181235,1,587
02181235,10,570
02181235,12,564
02181235,2,189
02181235,2,687
02181235,3,323
02181235,5,248
02181235,6,321
02181235,8,229
02181235,10,1797
02181235,2,611
02181235,4,239
02181235,5,569
02181235,6,347
02181235,9,480
02181237,5,256
02181238,78,448
02181240,10,395
02181240,13,828
02181240,15,580
02181240,2,479
02181240,20,1072
02181240,20,1262
02181240,5,843
02181240,0,148
02181240,0,304
02181240,35,663
02181240,38,397
02181240,5,333
02181240,8,1099
02181243,0,759
02181243,2,251
02181245,11,989
02181245,2,223
02181245,2,487
02181245,4,192
02181245,4,248
02181245,5,1137
02181245,6,217
02181245,0,251
02181247,5,601
02181249,1,344
02181249,39,256
02181250,10,562
02181250,10,666
02181250,12,1977
02181250,15,1301
02181250,20,1164
02181250,0,276
02181250,18,178
02181250,25,197
02181250,40,389
02181253,10,1093
02181253,14,358
02181253,46,605
02181254,4,621
02181255,13,872
02181255,2,1069
02181255,5,271
02181255,5,628
02181255,8,345
02181255,13,869
02181255,7,1751
02181257,37,636
02181300,2,239
02181300,2,370
02181300,3,217
02181300,5,178
02181300,5,239
02181300,9,303
02181300,9,342
02181300,0,361
02181300,12,308
02181300,16,446
02181303,3,590
02181305,3,369
02181305,0,1137
02181305,0,180
02181305,2,590
02181305,23,367
02181306,0,762
02181307,5,632
02181310,1,256
02181310,2,405
02181310,20,967
02181310,5,319
02181310,6,677
02181310,8,478
02181310,5,369
02181313,0,283
02181314,7,1489
02181314,52,325
02181315,3,507
02181315,5,237
02181315,5,296
02181315,5,328
02181315,5,367
02181315,5,550
02181315,6,338
02181315,9,288
02181315,0,307
02181315,0,308
02181315,0,453
02181315,22,318
02181315,3,220
02181315,5,580
02181318,2,181
02181318,20,328
02181319,10,223
02181320,5,303
02181320,6,671
02181320,8,756
02181320,0,180
02181320,0,197
02181320,0,224
02181320,3,180
02181322,10,588
02181322,17,647
02181322,19,189
02181322,24,276
02181322,5,333
02181323,65,670
02181325,10,487
02181325,3,677
02181325,6,484
02181325,6,737
02181325,7,440
02181325,0,1136
02181325,0,335
02181325,0,359
02181325,13,337
02181325,2,405
02181325,3,480
02181325,7,448
02181326,0,646
02181330,1,337
02181330,3,281
02181330,5,174
02181330,5,239
02181330,6,419
02181330,7,239
02181330,7,273
02181330,0,324
02181330,2,550
02181330,2,718
02181330,5,588
